"description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","rank"
"I represent New Mexico's 2nd Congressional District.  I am fighting to create jobs in NM and voice New Mexicans' other concerns in Washington.",4180,11633,159,812,"https://t.co/cKY4kfJLQb","Steve Pearce",2011-01-07 19:44:44,FALSE,TRUE,"RepStevePearce","Hobbs, NM","en","235271965",758,FALSE,"http://pbs.twimg.com/profile_images/3293055498/947a6b253223c153777fa4790018da34_normal.jpeg",396
"Tweets from the Office of Congressman Pete Visclosky, proudly representing the people of Indiana's First Congressional District. Policy: http://t.co/Wi81U7L5zE",1780,11577,37,1071,"http://t.co/NunATQ3IeS","Rep. Pete Visclosky",2010-09-22 21:24:46,FALSE,TRUE,"RepVisclosky","Northwest, IN - Washington, DC","en","193872188",595,FALSE,"http://pbs.twimg.com/profile_images/568448535402532867/xbUar8z5_normal.png",397
"Honored to represent California's 11th Congressional District. Member of: @transportdems @edworkforcedems @oversightdems",1771,11547,114,605,"https://t.co/pa3PJQ8V5B","Mark DeSaulnier",2015-01-08 15:32:13,FALSE,TRUE,"RepDeSaulnier","Concord, CA","en","2968007206",421,FALSE,"http://pbs.twimg.com/profile_images/657673039631532032/qVIMGigH_normal.jpg",398
"Wife, mother of 4 awesome children, and U.S. Congresswoman proudly serving #CA45.",4103,11427,465,1017,"http://t.co/WOZuxf3k21","Mimi Walters",2009-06-17 00:59:59,FALSE,TRUE,"RepMimiWalters","Irvine, CA","en","47798449",576,FALSE,"http://pbs.twimg.com/profile_images/880513367810744320/O-qcHLo4_normal.jpg",399
"Proudly representing Nevada's 2nd District",1173,11413,36,1745,"http://t.co/p2s4qS7trR","RepMarkAmodei",2011-11-01 13:43:55,FALSE,TRUE,"MarkAmodeiNV2","Carson City, NV","en","402719755",615,FALSE,"http://pbs.twimg.com/profile_images/1617193547/Offical_Photo_twitter_normal.jpg",400
"5th generation Montanan. Retired #NavySEAL Commander. Husband, father, grandfather. Played 4 #OregonDucks. Teddy Roosevelt fan. Congressman for Montana.",1197,11394,87,1037,"https://t.co/4VpMC6h5ac","Ryan Zinke",2014-12-31 17:32:01,FALSE,TRUE,"RepRyanZinke","Montana","en","2953494478",397,FALSE,"http://pbs.twimg.com/profile_images/550345566509465600/eDxVNQ-1_normal.jpeg",401
"Official Twitter account for Congressman Joe Wilson (SC-02). Grateful to serve as Chairman of the HASC Subcommittee on Readiness",1605,11369,328,363,"https://t.co/569jD8U5wS","Joe Wilson",2011-02-18 15:18:45,FALSE,TRUE,"RepJoeWilson","","en","254082173",624,FALSE,"http://pbs.twimg.com/profile_images/661622212294778880/ScIsfHAl_normal.jpg",402
"Twenty-six year retired @USMC Colonel serving as a United States Congressman from California's 8th Congressional District. Join the conversation #CA08 #Semperfi",1522,11310,93,1162,"http://t.co/vy6a8Rp8SU","Rep. Paul Cook",2013-01-09 17:43:44,FALSE,TRUE,"RepPaulCook","Apple Valley, California","en","1074412920",575,FALSE,"http://pbs.twimg.com/profile_images/598193321467637761/pYlCDAPS_normal.jpg",403
"U.S. Congressman from Idaho's 2nd Congressional District",489,11236,14,79,"http://t.co/lRNTKPfcmE","Cong. Mike Simpson",2009-09-21 20:26:26,FALSE,TRUE,"CongMikeSimpson","Washington, D.C. ","en","76132891",551,FALSE,"http://pbs.twimg.com/profile_images/1622590441/Official_Photo_normal.jpg",404
"Representing California's First District including Siskiyou, Shasta, Tehama, Butte, Glenn, Modoc, Lassen, Plumas, Sierra, Nevada and Placer Counties",412,11038,61,981,"http://t.co/zhUYypSZHQ","Rep. Doug LaMalfa",2013-01-07 20:07:58,FALSE,TRUE,"RepLaMalfa","Northern California","en","1069124515",513,FALSE,"http://pbs.twimg.com/profile_images/532998035416969216/vtCyv9Ze_normal.jpeg",405
"Representing the great people of North Dakota in the United States House of Representatives. Member of @HouseCommerce",2642,11015,214,654,"http://t.co/qcKOjPFIDo","Rep. Kevin Cramer",2012-12-30 20:54:06,FALSE,TRUE,"RepKevinCramer","","en","1048784496",545,FALSE,"http://pbs.twimg.com/profile_images/661666211294347264/o_L3pMnv_normal.jpg",406
"U.S. Congressman for the 34th District of Texas - Privileged to represent South Texans.",1240,11007,133,346,"https://t.co/PYuChi0OLA","US Rep. Filemon Vela",2013-01-12 16:24:06,FALSE,TRUE,"RepFilemonVela","District 34, Texas","en","1083448909",551,FALSE,"http://pbs.twimg.com/profile_images/463712019523194880/pM1rWMry_normal.jpeg",407
"This is the official Twitter account for U.S Congressman Rick Nolan, proudly serving the people of Minnesota's 8th Congressional District.",2544,10996,194,1067,"http://t.co/Yv7W0ZPnhx","US Rep. Rick Nolan",2013-01-02 17:51:28,FALSE,TRUE,"USRepRickNolan","","en","1055685948",641,FALSE,"http://pbs.twimg.com/profile_images/819931837925560321/EWsfE5u2_normal.jpg",408
"U.S. Representative for California's 35th District",5466,10944,1653,734,"https://t.co/U117m1MF5R","Rep. Norma Torres",2011-01-10 06:30:14,FALSE,TRUE,"NormaJTorres","","en","236279233",527,FALSE,"http://pbs.twimg.com/profile_images/751489059181191168/aVrXV_MJ_normal.jpg",409
"Serving the #Lowcountry in #SC01. Find me on Facebook at https://t.co/9HU8VA7ySB",2192,10803,123,637,"http://t.co/nPQcn4g3sC","Mark Sanford",2013-06-11 01:55:44,FALSE,TRUE,"RepSanfordSC","SC-01","en","1499993378",481,FALSE,"http://pbs.twimg.com/profile_images/783702041021612033/6U6urD-Z_normal.jpg",410
"Proudly serving New Jersey's 10th Congressional District",4455,10771,100,1084,"https://t.co/nM8Qs2vf1S","Rep. Donald Payne Jr",2013-02-06 22:52:35,FALSE,TRUE,"RepDonaldPayne","www.facebook.com/DonaldPayneJr","en","1155335864",546,FALSE,"http://pbs.twimg.com/profile_images/827632143287406592/f4S65KTW_normal.jpg",411
"I'm honored to serve Georgia's 10th Congressional District.",1793,10713,635,751,"https://t.co/apR1dqYCIk","Rep. Jody Hice",2015-01-12 18:48:35,FALSE,TRUE,"CongressmanHice","Greensboro, GA; Washington, DC","en","2975091705",405,FALSE,"http://pbs.twimg.com/profile_images/837089485972254720/gjZDSmk2_normal.jpg",412
"Proudly representing the people of Illinois' 3rd Congressional District. Follow me on Facebook at http://t.co/The2w76j",2018,10679,593,892,"http://t.co/CHbyJlgm","Rep. Daniel Lipinski",2012-12-13 17:03:06,FALSE,TRUE,"RepLipinski","","en","1009269193",553,FALSE,"http://pbs.twimg.com/profile_images/2971346902/d1cb42b1effd617fc324380327c90c99_normal.jpeg",413
"The official Twitter page for U.S. Senator John N. Kennedy (R-La) https://t.co/4ceoNzx1Ck",693,10483,337,1272,"https://t.co/idGDfTIv0R","John Kennedy",2017-01-04 16:30:40,FALSE,TRUE,"SenJohnKennedy","Louisiana","en","816683274076614656",408,FALSE,"http://pbs.twimg.com/profile_images/831592195320840192/GXfc24bb_normal.jpg",414
"Representing #CA17 in Silicon Valley. Working to create tech & manufacturing jobs locally & across America. No contributions from PACs, lobbyists. Obama alum.",3000,10477,764,380,"https://t.co/zsSd8FqNef","Rep. Ro Khanna",2017-01-03 15:03:23,FALSE,TRUE,"RepRoKhanna","Silicon Valley, CA","en","816298918468259841",282,FALSE,"http://pbs.twimg.com/profile_images/922552728357916679/XV1OpSRh_normal.jpg",415
"U.S. Representative Mike Kelly proudly serves the people of Pennsylvania's Third District (#PA03) and currently sits on the House Ways & Means Committee.",2085,10467,165,1211,"https://t.co/O8oPMeVTSn","Rep. Mike Kelly",2012-11-08 20:31:21,FALSE,TRUE,"MikeKellyPA","Washington, DC","en","935368364",561,FALSE,"http://pbs.twimg.com/profile_images/2824224425/e2df92c97dc465f3c97327fc1342c38e_normal.jpeg",416
"Proudly Representing Hawaii's First Congressional District",1647,10435,213,1515,"http://t.co/ABQUBg2Ysv","Colleen Hanabusa",2011-01-08 01:13:45,FALSE,TRUE,"RepHanabusa","Washington, D.C.","en","235373000",597,FALSE,"http://pbs.twimg.com/profile_images/883135726690369542/D3JbADHk_normal.jpg",417
"Proudly serving the people of New Jersey’s 12th Congressional District. Proud #BlackWoman. Progressive Dem. Member of the #Resistance. Co-Chair of @CBWGCaucus.",4166,10403,1760,587,"https://t.co/nnqUnDnLfU","Bonnie WatsonColeman",2015-01-08 20:18:16,FALSE,TRUE,"RepBonnie","New Jersey, USA","en","2968451607",474,FALSE,"http://pbs.twimg.com/profile_images/845372765754548225/c46z5Dj0_normal.jpg",418
"Fifth generation Oklahoman proudly representing the Third Congressional District of Oklahoma.",650,10382,6,241,"http://t.co/skfi9SUpUi","Frank Lucas",2011-01-25 15:24:07,FALSE,TRUE,"RepFrankLucas","","en","242772524",419,FALSE,"http://pbs.twimg.com/profile_images/628275690253774848/4zKOn1iP_normal.png",419
"Faithfully serving the Third Congressional District of Texas.",1078,10316,15,440,"http://t.co/16udr7zv3r","Sam Johnson",2011-02-08 19:01:18,FALSE,TRUE,"SamsPressShop","Third District of Texas","en","249288197",612,FALSE,"http://pbs.twimg.com/profile_images/1238704702/CSJ41303WylieRallyCsjCloser_normal.jpg",420
"Representing the 2nd Congressional District in PA. Making Ideas Matter since 1980.

Connect on Facebook: https://t.co/xMYIke63lr",12420,10253,1621,2462,"https://t.co/JF4XLr08tQ","Dwight Evans",2009-11-17 14:25:20,FALSE,TRUE,"RepDwightEvans","Phila and Montgomery County","en","90639372",471,FALSE,"http://pbs.twimg.com/profile_images/879350983175925764/xUkaKXoa_normal.jpg",421
"Serving the 4th Congressional District of Nevada. Member of @FSCDems, @HispanicCaucus, & @HouseNewDems. First DREAMer to serve in Congress. #NV04 #VegasStrong",2364,10216,667,145,"https://t.co/hxkQxhi9uP","Rep. Ruben J. Kihuen",2017-01-03 13:56:16,FALSE,TRUE,"RepKihuen","Las Vegas, NV","en","816282029276938240",337,FALSE,"http://pbs.twimg.com/profile_images/953714217236029442/3q3n22G-_normal.jpg",422
"Official Twitter Account for Congressman Peter Welch, proudly representing the great state of Vermont in the U.S. House of Representatives.",1735,10159,89,1833,"http://t.co/P7VlnuEP0v","Rep. Peter Welch",2013-05-07 16:10:47,FALSE,TRUE,"PeterWelch","Vermont and Washington, DC","en","1410590874",548,FALSE,"http://pbs.twimg.com/profile_images/593413173455257600/o0GKZGhi_normal.jpg",423
"Official account for Congressman Mike Bishop #MI08. Proudly serving on the tax-writing @WaysandMeansGOP.",1628,10143,286,735,"http://t.co/cJYobAueyX","Mike Bishop",2014-12-10 22:19:34,FALSE,TRUE,"RepMikeBishop","Rochester, MI","en","2914571740",391,FALSE,"http://pbs.twimg.com/profile_images/656529391673999360/fK2zpwcO_normal.jpg",424
"Congresswoman for Michigan's 14th District: Detroit, Southfield, Oakland and Wayne Counties. Instagram: Repbrendalawrence, Facebook: Rep.BLawrence",3483,10038,1579,1122,"https://t.co/jik2CxOIWT","Brenda Lawrence",2014-11-05 18:46:39,FALSE,TRUE,"RepLawrence","Washington, DC","en","2863006655",423,FALSE,"http://pbs.twimg.com/profile_images/880874853871517697/cUP4kkII_normal.jpg",425
"Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District",744,10010,147,222,"https://t.co/o8TdiWaWnj","Rep. Brett Guthrie",2013-09-26 14:37:17,FALSE,TRUE,"RepGuthrie","Kentucky's Second District","en","1908143071",367,FALSE,"http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg",426
"Official Account Of Iowa's 1st District Congressman Rod Blum. Member of @GOPoversight & @HouseSmallBiz #IA01. https://t.co/UGNts1QJPN",2075,9749,242,2279,"https://t.co/Bj8xky2rkx","Congressman Rod Blum",2015-01-06 22:59:49,FALSE,TRUE,"RepRodBlum","Northeast Iowa","en","2965083477",473,FALSE,"http://pbs.twimg.com/profile_images/563377937609547776/QgjEd3ns_normal.jpeg",427
"Dad, husband, lifelong resident of Southeast Michigan and Representative for Michigan's 11th District.",421,9713,6,212,"http://t.co/IbwtalQDVL","Dave Trott",2014-11-09 22:42:17,FALSE,TRUE,"repdavetrott","","en","2869746172",330,FALSE,"http://pbs.twimg.com/profile_images/687290818974105600/4zExmII8_normal.jpg",428
"Rep. Barry Loudermilk represents Georgia's 11th Congressional District, which includes all of Bartow and Cherokee counties and portions of Cobb and Fulton.",1560,9593,395,1538,"https://t.co/FWd4vPQ7Po","Barry Loudermilk",2014-12-10 18:53:17,FALSE,TRUE,"RepLoudermilk","","en","2914163523",362,FALSE,"http://pbs.twimg.com/profile_images/578949791146725376/LSA2VpBg_normal.jpeg",429
"Proudly representing Pennsylvania's 17th Congressional District.",1904,9424,12,1913,"https://t.co/IwArkZd0HO","Matt Cartwright",2012-08-23 20:05:56,FALSE,TRUE,"RepCartwright","Moosic, PA","en","776664410",514,FALSE,"http://pbs.twimg.com/profile_images/426102071914287104/8hutNByi_normal.jpeg",430
"U.S. Congressman #PA06. @HouseCommerce Committee. Proudly represent parts of Berks, Chester, Montgomery, & Lebanon Counties",1465,9382,96,498,"http://t.co/jEHV8zDLWZ","Rep. Ryan Costello",2014-12-31 22:38:23,FALSE,TRUE,"RepRyanCostello","PA-06","en","2953922782",387,FALSE,"http://pbs.twimg.com/profile_images/760548433438576640/H3xZbqlA_normal.jpg",431
"Official Twitter account of Congressman   Raja Krishnamoorthi, representing Illinois' 8th Congressional District.",2020,9358,903,1434,"https://t.co/zHGbk8wDWc","Raja Krishnamoorthi",2016-12-28 18:39:42,FALSE,TRUE,"CongressmanRaja","Schaumburg, IL","en","814179031956488192",248,FALSE,"http://pbs.twimg.com/profile_images/817454739910750209/-LvcQa9a_normal.jpg",432
"Proudly serving the 3rd District of Nebraska in the U.S. House of Representatives",2869,9329,9,275,"http://t.co/pOBhoFPbKa","Rep. Adrian Smith",2011-05-10 12:52:01,FALSE,TRUE,"RepAdrianSmith","Gering, NE / Washington, DC","en","296245061",558,FALSE,"http://pbs.twimg.com/profile_images/832318343872921605/fJFr9CvP_normal.jpg",433
"Proudly serving Georgia's 1st Congressional District",1227,9296,75,274,"https://t.co/zGq0mX8dEy","Buddy Carter",2015-01-12 00:33:43,FALSE,TRUE,"RepBuddyCarter","","en","2973870195",350,FALSE,"http://pbs.twimg.com/profile_images/554437784912400384/N6PPUUz2_normal.jpeg",434
"Congresswoman. Educator. Artist. Founder & Co-Chair of the Bipartisan HBCU Caucus.",4013,9281,483,1153,"https://t.co/wPfZolUQ4r","Alma S. Adams",2014-12-11 19:54:07,FALSE,TRUE,"RepAdams","","en","2916086925",486,FALSE,"http://pbs.twimg.com/profile_images/696878967744290816/UNJ4vKXq_normal.jpg",435
"Representing New Jersey's 1st Congressional District in the United States House of Representatives",6584,9185,2335,1123,"https://t.co/yD13GE8LK4","Donald Norcross",2015-03-27 20:08:34,FALSE,TRUE,"DonaldNorcross","","en","3122099613",345,FALSE,"http://pbs.twimg.com/profile_images/684805798489374720/_vCfpWrb_normal.jpg",436
"Official account of U.S. Congressman David Young, proudly representing all the people in Iowa's 3rd Congressional District. #IA03",4190,9167,311,767,"https://t.co/vrYdw3pvSS","David Young",2011-06-09 21:48:45,FALSE,TRUE,"RepDavidYoung","Van Meter, Iowa","en","314205957",394,FALSE,"http://pbs.twimg.com/profile_images/921477186409910272/Gu8LYy_j_normal.jpg",437
"Proudly serving Missouri's 3rd Congressional District. House Financial Services and House Small Business Committee member.",1633,9007,520,264,"https://t.co/HAAAI7JpAI","Blaine Luetkemeyer",2013-09-09 19:53:08,FALSE,TRUE,"RepBlainePress","Missouri's 3rd District","en","1849261916",408,FALSE,"http://pbs.twimg.com/profile_images/378800000438535060/543388ceecdec942e3acc30dbeaa26c7_normal.jpeg",438
"Member of U.S. Congress & Chairman of the @RepublicanStudy Committee. Former Pastor gratefully representing the 6th District of North Carolina.",2824,8970,2777,1418,"https://t.co/uvTWAFvWvC","Rep. Mark Walker",2015-01-07 16:20:28,FALSE,TRUE,"RepMarkWalker","","en","2966205003",397,FALSE,"http://pbs.twimg.com/profile_images/933061008951840768/8WOJY1Tx_normal.jpg",439
"US House Representative for Illinois' 7th Congressional District.
Serving on the Committee on Ways and Means.
Following/retweeting does not equal endorsement.",1209,8732,94,349,"http://t.co/VbCPNOUYF0","Rep. Danny K. Davis",2012-08-29 12:31:09,FALSE,TRUE,"RepDannyDavis","Chicago, IL","en","789244177",439,FALSE,"http://pbs.twimg.com/profile_images/3401719858/fcb6d46529b4a43ccc07c296062ddb19_normal.jpeg",440
"Proudly representing TX-22 in Congress. Follow me on Facebook: http://t.co/2aP7aRlj3f and Instagram: https://t.co/hBZNAgZcuI",6137,8597,511,2135,"http://t.co/fQR5L3fWi8","Rep. Pete Olson",2009-02-04 13:40:57,FALSE,TRUE,"RepPeteOlson","Washington, DC / Houston, TX","en","20053279",618,FALSE,"http://pbs.twimg.com/profile_images/553398175760150528/wOlSb2ef_normal.jpeg",441
"Honored to serve citizens of #TX36 in U.S. Congress. Chairman of @HouseScience Space Subcommittee and Member of House @Transport Committee.",2295,8492,637,645,"https://t.co/tJRjOi3OmN","Brian Babin",2014-12-18 13:28:53,FALSE,TRUE,"RepBrianBabin","","en","2929491549",430,FALSE,"http://pbs.twimg.com/profile_images/887307878960431104/X1I2wzXX_normal.jpg",442
"Official Twitter account of Rep. John Katko. Proudly representing New York's 24th Congressional District.",549,8470,149,219,"https://t.co/GLTSxMTZwp","John Katko",2015-01-07 21:51:49,FALSE,TRUE,"RepJohnKatko","Syracuse, New York","en","2966765501",391,FALSE,"http://pbs.twimg.com/profile_images/554696221269712897/C6aDs9sH_normal.jpeg",443
"I am honored to represent the 25th Congressional District of Texas. Member of @FinancialCmte.",3121,8350,493,693,"http://t.co/JVoBEX18T4","Rep. Roger Williams",2013-01-10 19:21:22,FALSE,TRUE,"RepRWilliams","Central Texas","en","1077446982",485,FALSE,"http://pbs.twimg.com/profile_images/436164065665093632/aealPAUa_normal.jpeg",444
"Husband. Father. Grandfather. Avid hunter. Proudly serving #MS02 in Congress. | Ranking member of @HomelandDems. | Follow my Instagram: @benniegthompson.",1208,8305,109,409,"http://t.co/POCpyzRcHb","Bennie G. Thompson",2009-10-14 20:47:03,FALSE,TRUE,"BennieGThompson","Bolton, Mississippi","en","82453460",556,FALSE,"http://pbs.twimg.com/profile_images/926170173681397760/HoiQi_7U_normal.jpg",445
"Proud to represent Washington's 4th District in the U.S. Congress",1072,8298,470,1616,"https://t.co/qIftHgI639","Rep Dan Newhouse",2014-12-18 20:19:23,FALSE,TRUE,"RepNewhouse","","en","2930635215",361,FALSE,"http://pbs.twimg.com/profile_images/553653397505576960/4z-oC8rN_normal.jpeg",446
"U.S. Congressman @HouseHomeland Cybersecurity Chairman. Former prosecutor on @HouseJudiciary representing Texas' 4th District. RTs ≠ endorsements",1922,8205,624,603,"https://t.co/RaXZihMiQs","John Ratcliffe",2014-10-27 20:20:35,FALSE,TRUE,"RepRatcliffe","Heath, TX","en","2847221717",369,FALSE,"http://pbs.twimg.com/profile_images/732578052299993088/rXFIFLce_normal.jpg",447
"Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84",273,7982,11,135,"https://t.co/3ljoXJRbEf","Rep. Michael Capuano",2016-06-28 14:57:49,FALSE,TRUE,"RepMikeCapuano","Somerville, MA","en","747806211983179776",262,FALSE,"http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg",448
"Representing the 4th District of Arkansas. Chair - Subcommittee on Oversight & Investigations. Husband. Father of four. Hot Springs native. Engineer. Forester.",3860,7975,352,178,"http://t.co/bUBMKnHR6S","Rep. Bruce Westerman",2014-10-31 03:57:48,FALSE,TRUE,"RepWesterman","Hot Springs, Arkansas","en","2852998461",369,FALSE,"http://pbs.twimg.com/profile_images/875381309744533505/sT1DIGng_normal.jpg",449
"Thank you for visiting my official Twitter account. I proudly represent and serve Pennsylvania's Twelfth Congressional District.",4015,7873,140,491,"http://t.co/tKLzNwuY39","Keith Rothfus",2013-02-06 21:51:36,FALSE,TRUE,"KeithRothfus","","en","1155212191",464,FALSE,"http://pbs.twimg.com/profile_images/3221030680/c328312ca7476a259edd6414e435fedc_normal.jpeg",450
"U. S. Representative proudly serving New York’s 13th Congressional District. Follow my work in Washington and #NY13",3965,7575,1451,1073,"https://t.co/lcRqmQFAbz","Adriano Espaillat",2017-01-05 18:32:15,FALSE,TRUE,"RepEspaillat","https://www.facebook.com/Congr","en","817076257770835968",238,FALSE,"http://pbs.twimg.com/profile_images/827580972442988545/RJ5H4gCN_normal.jpg",451
"Proudly serving Mississippi's First Congressional District in the U.S. House of Representatives",844,7425,50,2429,"http://t.co/qE8a4JH0Dl","Trent Kelly",2015-06-10 19:56:03,FALSE,TRUE,"RepTrentKelly","","en","3317799825",203,FALSE,"http://pbs.twimg.com/profile_images/611222491780923392/cyIB_DYw_normal.jpg",452
"Husband, father, hockey fan, and Congressman for Minnesota's 6th District.",3470,7407,298,355,"http://t.co/jU8TYBqqHL","Tom Emmer",2014-12-10 21:44:52,FALSE,TRUE,"RepTomEmmer","Otsego, MN | Washington, D.C.","en","2914515430",355,FALSE,"http://pbs.twimg.com/profile_images/780419521857384449/wcxRj5m7_normal.jpg",453
"Proudly Serving Maine's Second Congressional District",1310,7384,63,343,"http://t.co/Ogg3AouzND","Rep. Bruce Poliquin",2014-12-19 21:32:47,FALSE,TRUE,"RepPoliquin","","en","2932617195",353,FALSE,"http://pbs.twimg.com/profile_images/621677222131187712/3oeVQHKO_normal.jpg",454
"U.S. Representative for the Seventh District of Georgia, and serving as Chairman of the Rules Subcommittee on Legislative & Budget Process.",646,7321,107,663,"http://t.co/twbdtrZomN","Rob Woodall",2014-03-10 21:01:47,FALSE,TRUE,"RepRobWoodall","Lawrenceville, GA; Wash., D.C.","en","2382685057",294,FALSE,"http://pbs.twimg.com/profile_images/522063908387819521/dUyi07Xy_normal.jpeg",455
"Official Twitter Page of Congressman Garret Graves (LA06)",2832,7267,166,853,"https://t.co/glkM2IIXms","Rep. Garret Graves",2014-12-30 17:51:24,FALSE,TRUE,"RepGarretGraves","Follow us on Facebook: ","en","2951574214",263,FALSE,"http://pbs.twimg.com/profile_images/553292029963145216/lzwyCMoA_normal.png",456
"Pete Aguilar represents CA’s 31st Congressional District. A former mayor, Rep. Aguilar is committed to strengthening the Inland Empire’s middle class.",1247,7206,1,203,"http://t.co/o4deRoUnuK","Rep. Pete Aguilar",2015-02-04 21:01:23,FALSE,TRUE,"RepPeteAguilar","San Bernardino, CA","en","3018670151",401,FALSE,"http://pbs.twimg.com/profile_images/828746680430428160/D93MnndE_normal.jpg",457
"Proudly representing the 18th Congressional District of Illinois.",908,7201,660,343,"https://t.co/4Vsi29h4ty","Darin LaHood",2015-09-17 14:16:48,FALSE,TRUE,"RepLaHood","IL-18 Congressional District","en","3686482216",279,FALSE,"http://pbs.twimg.com/profile_images/884784404098428929/vAzowMaE_normal.jpg",458
"U.S. Congressman serving Ohio's 8th District. Constitutionalist and former Army Ranger. Don't bankrupt America!",1246,7009,980,4318,"https://t.co/EbtGc7u36x","Warren Davidson",2016-06-14 15:08:44,FALSE,TRUE,"WarrenDavidson","Washington, DC","en","742735530287304704",293,FALSE,"http://pbs.twimg.com/profile_images/826907163398434816/k7kO6YN6_normal.jpg",459
"Green Bay Native, Marine Veteran, and Eisenhower Nerd proudly representing #WI08 in Congress. #GoPackGo. 

https://t.co/D2ANAop3fA",1131,6928,29,304,"https://t.co/uBDJgXRW2D","Rep. Mike Gallagher",2017-01-02 17:02:57,FALSE,TRUE,"RepGallagher","Green Bay, WI","en","815966620300480514",230,FALSE,"http://pbs.twimg.com/profile_images/819978410038624266/0Df5fXvA_normal.jpg",460
"Fighting for the hardworking people of Iowa",903,6885,29,579,,"Dave Loebsack",2012-03-01 16:52:06,FALSE,TRUE,"daveloebsack","Iowa's 2nd District","en","510516465",507,FALSE,"http://pbs.twimg.com/profile_images/880546146153889792/TGLWXSy-_normal.jpg",461
"The Office of Congressman Seth Moulton (D-MA)",3708,6848,3598,3166,"https://t.co/yTDGdlOgEL","TeamMoulton",2015-03-13 14:26:54,FALSE,TRUE,"teammoulton","Salem, MA ","en","3091316093",173,FALSE,"http://pbs.twimg.com/profile_images/719728867217448960/eOiVuyaD_normal.jpg",462
"Representing Michigan's Fourth Congressional District. This is the Twitter page of the official House office.",709,6746,189,347,"http://t.co/cwXZtKCJhJ","Rep. John Moolenaar",2014-07-31 21:09:14,FALSE,TRUE,"RepMoolenaar","","en","2696643955",321,FALSE,"http://pbs.twimg.com/profile_images/582601285918179328/pMYeRdaS_normal.jpg",463
"Proud to represent the people of Illinois's 10th Congressional District",2436,6636,484,1055,"http://t.co/sVfHx7ZP","Rep. Brad Schneider",2013-01-08 19:59:14,FALSE,TRUE,"RepSchneider","Illinois","en","1071840474",406,FALSE,"http://pbs.twimg.com/profile_images/3083482784/f26ee35aa027b535f85aa43da1188d02_normal.jpeg",464
"I'm honored to represent the people of West Virginia's 3rd Congressional District in Congress.",2397,6624,155,598,"http://t.co/4WvQYxuluZ","Rep. Evan Jenkins",2014-12-31 20:52:52,FALSE,TRUE,"RepEvanJenkins","West Virginia","en","2953713339",341,FALSE,"http://pbs.twimg.com/profile_images/588782390056787968/1hJFP7wo_normal.jpg",465
"Representing the 5th Congressional District of Arizona.",2193,6589,1749,1184,"https://t.co/LblQSftLl0","Rep Andy Biggs",2017-01-04 14:28:51,FALSE,TRUE,"RepAndyBiggsAZ","Arizona, USA","en","816652616625168388",258,FALSE,"http://pbs.twimg.com/profile_images/816653962669686784/KW4t-1Xf_normal.jpg",466
"Husband, father, and grandfather. Proud to represent Arizona's First Congressional District. Member of Agriculture and Armed Services Committees. #AZ01",1447,6453,644,78,"https://t.co/qWMQM5cABj","Rep. Tom O'Halleran",2016-12-12 21:02:11,FALSE,TRUE,"RepOHalleran","Arizona","en","808416682972770304",200,FALSE,"http://pbs.twimg.com/profile_images/831523103968739328/fTs-Kf2a_normal.jpg",467
"U.S. Representative Florida's 10th Congressional District. Public Servant. Former Orlando Police Chief. Christian. Wife. Mother. Grandmother. Harley Enthusiast.",1279,6203,616,289,"https://t.co/9DRF1GBZ3J","Rep. Val Demings",2016-11-16 19:36:29,FALSE,TRUE,"RepValDemings","Washington, DC I Orlando, FL","en","798973032362606600",274,FALSE,"http://pbs.twimg.com/profile_images/817507094144450566/ghEvm99j_normal.jpg",468
"Proudly serving New Hampshire's First District in the U.S. House of Representatives.
https://t.co/fHOFp4xW",1161,6140,22,461,"http://t.co/9YOfQg1H","Rep. Shea-Porter",2010-03-25 01:42:47,FALSE,TRUE,"RepSheaPorter","","en","126171100",304,FALSE,"http://pbs.twimg.com/profile_images/378800000375930010/33c928842c919e4f731fea6fee822865_normal.jpeg",469
"Proudly serving the Fifth District of Oklahoma in Congress.",424,6131,40,499,"https://t.co/mQXJd4TSrK","Rep. Steve Russell",2015-01-07 21:24:35,FALSE,TRUE,"RepRussell","Fifth District of Oklahoma","en","2966758114",305,FALSE,"http://pbs.twimg.com/profile_images/868147012650381312/G_oG4FPO_normal.jpg",470
"Proudly serving my fellow Hoosiers of Indiana's 9th District. Member of the House Financial Services Committee.",183,6102,49,514,,"Trey Hollingsworth",2016-12-22 17:26:30,FALSE,TRUE,"RepTrey","Indiana's 9th District","en","811986281177772032",185,FALSE,"http://pbs.twimg.com/profile_images/823622288008445953/BOxHvjRv_normal.jpg",471
"Congressman proudly representing Maryland's Fourth District. Member of @HASCDemocrats & @NRDems. Father, husband & retired @USArmyReserve Colonel",1021,5962,139,157,"https://t.co/2u5X332ICM","Anthony G. Brown",2017-01-23 15:28:24,FALSE,TRUE,"RepAnthonyBrown","Washington, DC","en","823552974253342721",108,FALSE,"http://pbs.twimg.com/profile_images/827230306969206784/zo0afPGE_normal.jpg",472
